update,timesteps,fps,incre_win_rate_mean,eval_win_rate
2115,3385600,82.0,0.5314465408805031,
2120,3393600,82.0,0.5408805031446541,
2125,3401600,82.0,0.48253968253968255,
2130,3409600,82.0,0.5,0.5625
2135,3417600,82.0,0.4889589905362776,
2140,3425600,82.0,0.48089171974522293,
2145,3433600,82.0,0.473015873015873,
2150,3441600,82.0,0.4444444444444444,
2155,3449600,82.0,0.5478547854785478,0.5625
2160,3457600,82.0,0.5080906148867314,
2165,3465600,82.0,0.5530546623794212,
2170,3473600,82.0,0.5448717948717948,
2175,3481600,82.0,0.4952076677316294,
2180,3489600,82.0,0.4778481012658228,0.5625
2185,3497600,82.0,0.5110410094637224,
2190,3505600,82.0,0.5206349206349207,
2195,3513600,82.0,0.5329153605015674,
2200,3521600,82.0,0.5,
2205,3529600,82.0,0.5239616613418531,0.5625
2210,3537600,82.0,0.5256410256410257,
2215,3545600,82.0,0.4533762057877814,
2220,3553600,82.0,0.5331230283911672,
2225,3561600,82.0,0.4888888888888889,
2230,3569600,82.0,0.5079872204472844,0.46875
2235,3577600,82.0,0.4745222929936306,
2240,3585600,82.0,0.5333333333333333,
2245,3593600,82.0,0.49363057324840764,
2250,3601600,82.0,0.4217252396166134,
2255,3609600,82.0,0.440625,0.65625
2260,3617600,82.0,0.4651898734177215,
2265,3625600,82.0,0.5411392405063291,
2270,3633600,82.0,0.47468354430379744,
2275,3641600,82.0,0.4394904458598726,
2280,3649600,82.0,0.44936708860759494,0.59375
2285,3657600,82.0,0.5047619047619047,
2290,3665600,82.0,0.5448717948717948,
2295,3673600,82.0,0.49523809523809526,
2300,3681600,82.0,0.5172413793103449,
2305,3689600,82.0,0.532051282051282,0.65625
2310,3697600,82.0,0.4583333333333333,
2315,3705600,82.0,0.42452830188679247,
2320,3713600,82.0,0.5032258064516129,
2325,3721600,82.0,0.4536741214057508,
2330,3729600,82.0,0.5335463258785943,0.6875
2335,3737600,82.0,0.5440251572327044,
2340,3745600,82.0,0.5443037974683544,
2345,3753600,82.0,0.5316455696202531,
2350,3761600,83.0,0.549520766773163,
2355,3769600,83.0,0.5192307692307693,0.53125
2360,3777600,83.0,0.5445859872611465,
2365,3785600,83.0,0.5063291139240507,
2370,3793600,83.0,0.4559748427672956,
2375,3801600,83.0,0.4857142857142857,
2380,3809600,83.0,0.48417721518987344,0.59375
2385,3817600,83.0,0.48125,
2390,3825600,83.0,0.425,
2395,3833600,83.0,0.5047318611987381,
